Field=Address1~String~Address1~100|Field=Address2~String~Address2~100|Field=Address3~String~Address3~100|Field=Address4~String~Address4~100|Field=Application_BuildNumber~String~Application_BuildNumber~100|Field=ApprovedBy~String~ApprovedBy~100|Field=Author~String~Author~100|Field=CheckedBy~String~CheckedBy~100|Field=ChinesePrice~String~ChinesePrice~100|Field=Chinês~String~Chinês~100|Field=Comment~String~Comment~100|Field=CompanyName~String~CompanyName~100|Field=Component Kind~String~Component Kind~100|Field=ComponentKind~Integer~ComponentKind~100|Field=ComponentLink1Description~String~ComponentLink1Description~100|Field=ComponentLink1URL~String~ComponentLink1URL~100|Field=Corrente~String~Corrente~100|Field=CurrentDate~String~CurrentDate~100|Field=CurrentTime~String~CurrentTime~100|Field=Date~String~Date~100|Field=Description~String~Description~100|Field=Designator~String~Designator~100|Field=Document~String~Document~100|Field=DocumentName~String~DocumentName~100|Field=Footprint~String~Footprint~100|Field=LibRef~String~LibRef~100|Field=Obs~String~Obs~100|Field=Potência~String~Potência~100|Field=Project~String~Project~100|Field=ProjectName~String~ProjectName~100|Field=Quantity~Integer~Quantity~100|Field=Revision~String~Revision~100|Field=Rule~String~Rule~100|Field=Tensão~String~Tensão~100|Field=Time~String~Time~100|Field=Title~String~Title~100|Field=Tolerância~String~Tolerância~100|Field=Value~String~Value~100|Field=Manufacturer 1~String~Manufacturer 1~100|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~100|Field=Supplier 1~String~Supplier 1~100|Field=Supplier Currency 1~String~Supplier Currency 1~100|Field=Supplier Order Qty 1~Integer~Supplier Order Qty 1~100|Field=Supplier Part Number 1~String~Supplier Part Number 1~100|Field=Supplier Stock 1~Integer~Supplier Stock 1~100|Field=Supplier Subtotal 1~Float~Supplier Subtotal 1~100|Field=Supplier Unit Price 1~Float~Supplier Unit Price 1~100|ReportField=Currency~USD|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~Quad-RS232.PrjPcb|ReportField=ProjectFullPath~D:\CODE\Quad-RS232\Quad-RS232.PrjPcb|ReportField=Title~Bill of Materials For Project [Quad-RS232.PrjPcb] (No PCB Document Selected)|ReportField=TotalQuantity~89|ReportField=ReportTime~14:53:08|ReportField=ReportDate~13/03/2017|ReportField=ReportDateTime~13/03/2017 14:53:08|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=CurrentDate~13/03/2017|ReportField=CurrentTime~14:50:58|ReportField=Date~|ReportField=DocumentFullPathAndName~D:\CODE\Quad-RS232\Quad-RS232-1.0-Blocos.SchDoc|ReportField=DocumentName~Quad-RS232-1.0-Blocos.SchDoc|ReportField=DocumentNumber~|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=ModifiedDate~13/03/2017|ReportField=Organization~|ReportField=ProjectName~Quad-RS232.PrjPcb|ReportField=Revision~1.0|ReportField=Rule~|ReportField=SheetNumber~1|ReportField=SheetTotal~4|ReportField=Time~|ReportField=Title~Quad UART - Blocos|ReportField=DataSourceFileName~Quad-RS232.PrjPcb|ReportField=DataSourceFullPath~D:\CODE\Quad-RS232\Quad-RS232.PrjPcb
||||||||0,00000|----|Bead||Standard|0|Datasheet|D:\Tecnoclade\Datasheet\!DataMissing.pdf|2A|13/03/2017|14:50:58||Bead|L1, L2, L2, L3, L4|D:\CODE\Quad-RS232\Quad-RS232-1.0-USB.SchDoc, D:\CODE\Quad-RS232\Quad-RS232-1.0-RS232.SchDoc, D:\CODE\Quad-RS232\Quad-RS232-1.0-USB.SchDoc, D:\CODE\Quad-RS232\Quad-RS232-1.0-USB.SchDoc, D:\CODE\Quad-RS232\Quad-RS232-1.0-RS232.SchDoc|Quad-RS232-1.0-USB.SchDoc, Quad-RS232-1.0-RS232.SchDoc, Quad-RS232-1.0-USB.SchDoc, Quad-RS232-1.0-USB.SchDoc, Quad-RS232-1.0-RS232.SchDoc|CC0603|Bd 100R@100MHz 0603 2A|Ferrite (0R04)||D:\CODE\Quad-RS232\Quad-RS232.PrjPcb|Quad-RS232.PrjPcb|5|1.0||||Quad UART - FTDI, Quad UART - RS232, Quad UART - FTDI, Quad UART - FTDI, Quad UART - RS232|±25%|100R@100MHz|TDK Corporation|MPZ1608Y101BTA00|Digi-Key|USD|5|445-2984-1-ND|24429|0,5|0,10
||||||||0,00089|Local|Resistor||Standard|0|Datasheet|D:\Tecnoclade\Datasheet\!DataMissing.pdf|*A|13/03/2017|14:50:58||Resistor|R1, R4|D:\CODE\Quad-RS232\Quad-RS232-1.0-TTL.SchDoc|Quad-RS232-1.0-TTL.SchDoc|CC0603|Res 47K 1% 0603 1/10W|±100ppm/ºC|1/10W|D:\CODE\Quad-RS232\Quad-RS232.PrjPcb|Quad-RS232.PrjPcb|2|1.0||*V||Quad UART - TTL|±1%|47K|Stackpole Electronics Inc.|RMCF0603FT47K0|Digi-Key|USD|2|RMCF0603FT47K0CT-ND|170790|0,2|0,10
||||||||0,00089|Local|Resistor||Standard|0|Datasheet|D:\Tecnoclade\Datasheet\!DataMissing.pdf|*A|13/03/2017|14:50:58||Resistor|R2, R3, R5, R8, R9, R12, R13, R14, R15|D:\CODE\Quad-RS232\Quad-RS232-1.0-TTL.SchDoc, D:\CODE\Quad-RS232\Quad-RS232-1.0-TTL.SchDoc, D:\CODE\Quad-RS232\Quad-RS232-1.0-USB.SchDoc, D:\CODE\Quad-RS232\Quad-RS232-1.0-USB.SchDoc, D:\CODE\Quad-RS232\Quad-RS232-1.0-USB.SchDoc, D:\CODE\Quad-RS232\Quad-RS232-1.0-USB.SchDoc, D:\CODE\Quad-RS232\Quad-RS232-1.0-USB.SchDoc, D:\CODE\Quad-RS232\Quad-RS232-1.0-USB.SchDoc, D:\CODE\Quad-RS232\Quad-RS232-1.0-USB.SchDoc|Quad-RS232-1.0-TTL.SchDoc, Quad-RS232-1.0-TTL.SchDoc, Quad-RS232-1.0-USB.SchDoc, Quad-RS232-1.0-USB.SchDoc, Quad-RS232-1.0-USB.SchDoc, Quad-RS232-1.0-USB.SchDoc, Quad-RS232-1.0-USB.SchDoc, Quad-RS232-1.0-USB.SchDoc, Quad-RS232-1.0-USB.SchDoc|CC0603|Res 10K 1% 0603 1/10W||1/10W|D:\CODE\Quad-RS232\Quad-RS232.PrjPcb|Quad-RS232.PrjPcb|9|1.0||*V||Quad UART - TTL, Quad UART - TTL, Quad UART - FTDI, Quad UART - FTDI, Quad UART - FTDI, Quad UART - FTDI, Quad UART - FTDI, Quad UART - FTDI, Quad UART - FTDI|±1%|10K|Panasonic Electronic Components|ERJ-3EKF1002V|Digi-Key|USD|9|P10.0KHCT-ND|10039803|0,9|0,10
||||||||0,00000|----|Resistor||Standard|0|Datasheet|D:\Tecnoclade\Datasheet\!DataMissing.pdf|*A|13/03/2017|14:50:58||Resistor|R6, R7|D:\CODE\Quad-RS232\Quad-RS232-1.0-USB.SchDoc|Quad-RS232-1.0-USB.SchDoc|CC0603|Res 22R 1% 0603 1/10W|±100ppm/ºC|1/10W|D:\CODE\Quad-RS232\Quad-RS232.PrjPcb|Quad-RS232.PrjPcb|2|1.0||*V||Quad UART - FTDI|±1%|22R|Stackpole Electronics Inc.|RMCF0603FT22R0|Digi-Key|USD|2|RMCF0603FT22R0CT-ND|22792|0,2|0,10
||||||||0,00089|Local|Resistor||Standard|0|Datasheet|D:\Tecnoclade\Datasheet\!DataMissing.pdf|*A|13/03/2017|14:50:58||Resistor|R10|D:\CODE\Quad-RS232\Quad-RS232-1.0-USB.SchDoc|Quad-RS232-1.0-USB.SchDoc|CC0603|Res 12K 1% 0603 1/10W||1/10W|D:\CODE\Quad-RS232\Quad-RS232.PrjPcb|Quad-RS232.PrjPcb|1|1.0||*V||Quad UART - FTDI|±1%|12K|Yageo|RC0603FR-0712KL|Digi-Key|USD|1|311-12.0KHRCT-ND|306187|0,1|0,10
||||||||0,00089|Local|Resistor||Standard|0|Datasheet|D:\Tecnoclade\Datasheet\!DataMissing.pdf|*A|13/03/2017|14:50:58||Resistor|R11|D:\CODE\Quad-RS232\Quad-RS232-1.0-USB.SchDoc|Quad-RS232-1.0-USB.SchDoc|CC0603|Res 10K 1% 0603 1/10W||1/10W|D:\CODE\Quad-RS232\Quad-RS232.PrjPcb|Quad-RS232.PrjPcb|1|1.0||*V||Quad UART - FTDI|±1%|OPEN|||Digi-Key||||||
||||||||0,77000|Maxim or TI|MAX3232||Standard|0||||13/03/2017|14:50:58||3.0V TO 5.5V, Low-Power, up to 1Mbps, True RS-232 Transceiver Using Four 0.1µF External Capacitor|U1, U2|D:\CODE\Quad-RS232\Quad-RS232-1.0-RS232.SchDoc|Quad-RS232-1.0-RS232.SchDoc|SOIC-16N|MAX3232|||D:\CODE\Quad-RS232\Quad-RS232.PrjPcb|Quad-RS232.PrjPcb|2|1.0||||Quad UART - RS232|||Texas Instruments|MAX3232IDR|Digi-Key|USD|2|296-13098-1-ND|10633|4,26|2,13
||||||||0,00000|----|SN74LVC1T45||Standard|0|Datasheet|D:\Tecnoclade\Datasheet\||13/03/2017|14:50:58||SINGLE-BIT DUAL-SUPPLY BUS TRANSCEIVER  WITH CONFIGURABLE VOLTAGE TRANSLATION AND 3-STATE OUTPUTS|U3, U4, U5, U6|D:\CODE\Quad-RS232\Quad-RS232-1.0-TTL.SchDoc|Quad-RS232-1.0-TTL.SchDoc|SOT-23-6N|SN74LVC1T45|||D:\CODE\Quad-RS232\Quad-RS232.PrjPcb|Quad-RS232.PrjPcb|4|1.0||||Quad UART - TTL|||Texas Instruments|SN74LVC1T45DBVR|Digi-Key|USD|4|296-16843-1-ND|77571|2,32|0,58
||||||||0,00000|----|FT4232H||Standard|0|Datasheet|D:\Tecnoclade\Datasheet\||13/03/2017|14:50:58||FT2232H DUAL HIGH SPEED USB TO MULTIPURPOSE UART/FIFO IC|U7|D:\CODE\Quad-RS232\Quad-RS232-1.0-USB.SchDoc|Quad-RS232-1.0-USB.SchDoc|TQFP-64N|FT2232H|||D:\CODE\Quad-RS232\Quad-RS232.PrjPcb|Quad-RS232.PrjPcb|1|1.0||||Quad UART - FTDI|||FTDI, Future Technology Devices International Ltd|FT4232HL-REEL|Digi-Key|USD|1|768-1026-1-ND|29198|8,75|8,75
||||||||0,00000|----|TPS79333DBVR||Standard|0|Datasheet|D:\Tecnoclade\Datasheet\|200mA|13/03/2017|14:50:58||ULTRALOW-NOISE, HIGH PSRR, FAST RF 200mA LOW-DROPOUT LINEAR  REGULATORS I|U8|D:\CODE\Quad-RS232\Quad-RS232-1.0-USB.SchDoc|Quad-RS232-1.0-USB.SchDoc|SOT-23-5N|TPS79333|||D:\CODE\Quad-RS232\Quad-RS232.PrjPcb|Quad-RS232.PrjPcb|1|1.0||3V3||Quad UART - FTDI|||Texas Instruments|TPS79333DBVR|Digi-Key|USD|1|296-12961-1-ND|33387|0,72|0,72
||||||||0,00000|----|PDS1-S5-S5-S||Standard|0|Datasheet|D:\Tecnoclade\Datasheet\Fonte PDS1-S.pdf|200mA|13/03/2017|14:50:58||Fonte chaveada isolada|U9|D:\CODE\Quad-RS232\Quad-RS232-1.0-RS232.SchDoc|Quad-RS232-1.0-RS232.SchDoc|SIP-4N|Fonte PDS1-S5-S5-S||1W|D:\CODE\Quad-RS232\Quad-RS232.PrjPcb|Quad-RS232.PrjPcb|1|1.0||5V||Quad UART - RS232|||CUI Inc.|PDS1-S5-S5-S|Digi-Key|USD|1|102-2758-ND|6087|4,31|4,31
||||||||0,00000|----|SI8642BC-B-IS1||Standard|0|Datasheet|D:\Tecnoclade\Datasheet\SI8640.pdf||13/03/2017|14:50:58||LOW-POWER QUAD-CHANNEL DIGITAL ISOLATOR|U10|D:\CODE\Quad-RS232\Quad-RS232-1.0-RS232.SchDoc|Quad-RS232-1.0-RS232.SchDoc|SOIC-16N|SI8642|||D:\CODE\Quad-RS232\Quad-RS232.PrjPcb|Quad-RS232.PrjPcb|1|1.0||||Quad UART - RS232|||Silicon Labs|SI8642BC-B-IS1|Digi-Key|USD|1|336-2092-5-ND|1349|3,12|3,12
||||||||0,00000|----|12MHz||Standard|0||||13/03/2017|14:50:58||Crystal Oscillator|X1|D:\CODE\Quad-RS232\Quad-RS232-1.0-USB.SchDoc|Quad-RS232-1.0-USB.SchDoc|HC/49US|XTAL|||D:\CODE\Quad-RS232\Quad-RS232.PrjPcb|Quad-RS232.PrjPcb|1|1.0||||Quad UART - FTDI||20pF/40R|Loading...|Loading...|Digi-Key|Loading...||--Del|||
